ticker,event_ticker,series_ticker,league,title,subtitle,yes_sub_title,no_sub_title,market_type,status,result,label_kind,label_usable,result_binary,settlement_value,last_price,yes_bid,yes_ask,no_bid,no_ask,implied_prob_close,odds_multiplier_yes,odds_multiplier_no,edge_yes,edge_no,volume,open_interest,spread,notional_value,open_time,close_time,expiration_time,settlement_ts,created_time,strike_type,floor_strike,cap_strike,functional_strike,can_close_early,rules_primary
KXNBAPTS-26MAR21PHIUTA-PHIVEDGECOMBE77-15,KXNBAPTS-26MAR21PHIUTA,,NBA,VJ Edgecombe: 15+ points,,VJ Edgecombe: 15+,VJ Edgecombe: 15+,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.99,1.0,0.0,0.01,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,769.0,769.0,0.010000000000000009,1.0,2026-03-21T05:11:00Z,2026-03-22T03:34:56Z,2026-04-05T01:30:00Z,2026-03-22T03:41:00.849509Z,2026-03-21T05:01:53.747176Z,structured,14.5,,,True,"If VJ Edgecombe records 15+ Points in the Philadelphia at Utah professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAPTS-26MAR21MILPHX-MILKKUZMA18-15,KXNBAPTS-26MAR21MILPHX,,NBA,Kyle Kuzma: 15+ points,,Kyle Kuzma: 15+,Kyle Kuzma: 15+,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.99,1.0,0.0,0.01,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,6539.0,6309.0,0.010000000000000009,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:56Z,2026-04-05T02:00:00Z,2026-03-22T03:41:00.848711Z,2026-03-21T04:01:19.484286Z,structured,14.5,,,True,"If Kyle Kuzma records 15+ Points in the Milwaukee at Phoenix professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-LACJCOLLINS20-12,KXNBAREB-26MAR21LACDAL,,NBA,John Collins: 12+ rebounds,,John Collins: 12+,John Collins: 12+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:55Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.847334Z,2026-03-21T04:01:21.168983Z,structured,11.5,,,True,"If John Collins records 12+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-LACDGARLAND10-12,KXNBAAST-26MAR21LACDAL,,NBA,Darius Garland: 12+ assists,,Darius Garland: 12+,Darius Garland: 12+,binary,finalized,no,binary,True,0.0,0.0,0.51,0.0,0.51,0.49,1.0,0.51,1.9607843137254901,2.0408163265306123,-1.0,1.0408163265306123,263.0,110.0,0.51,1.0,2026-03-21T07:06:00Z,2026-03-22T03:34:55Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.84677Z,2026-03-21T07:02:11.516739Z,structured,11.5,,,True,"If Darius Garland records 12+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-LACJCOLLINS20-10,KXNBAREB-26MAR21LACDAL,,NBA,John Collins: 10+ rebounds,,John Collins: 10+,John Collins: 10+,binary,finalized,no,binary,True,0.0,0.0,0.17,0.0,0.95,0.05,1.0,0.17,5.88235294117647,1.2048192771084338,-1.0,0.20481927710843384,570.0,570.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:55Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.845994Z,2026-03-21T04:01:21.168983Z,structured,9.5,,,True,"If John Collins records 10+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALMCHRISTIE00-10,KXNBAAST-26MAR21LACDAL,,NBA,Max Christie: 10+ assists,,Max Christie: 10+,Max Christie: 10+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.99,0.01,1.0,0.0,,,,,0.0,0.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:55Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.845425Z,2026-03-21T04:01:21.928593Z,structured,9.5,,,True,"If Max Christie records 10+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-LACJCOLLINS20-8,KXNBAREB-26MAR21LACDAL,,NBA,John Collins: 8+ rebounds,,John Collins: 8+,John Collins: 8+,binary,finalized,no,binary,True,0.0,0.0,0.34,0.0,0.95,0.05,1.0,0.34,2.941176470588235,1.5151515151515154,-1.0,0.5151515151515154,17.0,17.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:55Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.845134Z,2026-03-21T04:01:21.168983Z,structured,7.5,,,True,"If John Collins records 8+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALMCHRISTIE00-2,KXNBAAST-26MAR21LACDAL,,NBA,Max Christie: 2+ assists,,Max Christie: 2+,Max Christie: 2+,binary,finalized,no,binary,True,0.0,0.0,0.59,0.0,0.99,0.01,1.0,0.59,1.6949152542372883,2.4390243902439024,-1.0,1.4390243902439024,90.0,90.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.842173Z,2026-03-21T04:01:21.928593Z,structured,1.5,,,True,"If Max Christie records 2+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALPWASHINGTON25-10,KXNBAAST-26MAR21LACDAL,,NBA,P.J. Washington: 10+ assists,,P.J. Washington: 10+,P.J. Washington: 10+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.99,0.01,1.0,0.0,,,,,0.0,0.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.841894Z,2026-03-21T04:01:21.928593Z,structured,9.5,,,True,"If P.J. Washington records 10+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALPWASHINGTON25-8,KXNBAAST-26MAR21LACDAL,,NBA,P.J. Washington: 8+ assists,,P.J. Washington: 8+,P.J. Washington: 8+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.99,0.01,1.0,0.0,,,,,0.0,0.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.841755Z,2026-03-21T04:01:21.928593Z,structured,7.5,,,True,"If P.J. Washington records 8+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALMCHRISTIE00-4,KXNBAREB-26MAR21LACDAL,,NBA,Max Christie: 4+ rebounds,,Max Christie: 4+,Max Christie: 4+,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.01,1.0,0.0,0.99,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,416.0,402.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.841449Z,2026-03-21T04:01:21.168983Z,structured,3.5,,,True,"If Max Christie records 4+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALMCHRISTIE00-8,KXNBAREB-26MAR21LACDAL,,NBA,Max Christie: 8+ rebounds,,Max Christie: 8+,Max Christie: 8+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.842823Z,2026-03-21T04:01:21.168983Z,structured,7.5,,,True,"If Max Christie records 8+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALMCHRISTIE00-4,KXNBAAST-26MAR21LACDAL,,NBA,Max Christie: 4+ assists,,Max Christie: 4+,Max Christie: 4+,binary,finalized,no,binary,True,0.0,0.0,0.11,0.0,0.99,0.01,1.0,0.11,9.090909090909092,1.1235955056179776,-1.0,0.12359550561797761,115.0,115.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.842691Z,2026-03-21T04:01:21.928593Z,structured,3.5,,,True,"If Max Christie records 4+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALMCHRISTIE00-6,KXNBAREB-26MAR21LACDAL,,NBA,Max Christie: 6+ rebounds,,Max Christie: 6+,Max Christie: 6+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.842402Z,2026-03-21T04:01:21.168983Z,structured,5.5,,,True,"If Max Christie records 6+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALMCHRISTIE00-6,KXNBAAST-26MAR21LACDAL,,NBA,Max Christie: 6+ assists,,Max Christie: 6+,Max Christie: 6+,binary,finalized,no,binary,True,0.0,0.0,0.05,0.0,0.99,0.01,1.0,0.05,20.0,1.0526315789473684,-1.0,0.05263157894736836,49.0,49.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.843008Z,2026-03-21T04:01:21.928593Z,structured,5.5,,,True,"If Max Christie records 6+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALMCHRISTIE00-10,KXNBAREB-26MAR21LACDAL,,NBA,Max Christie: 10+ rebounds,,Max Christie: 10+,Max Christie: 10+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.843473Z,2026-03-21T04:01:21.168983Z,structured,9.5,,,True,"If Max Christie records 10+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-LACJCOLLINS20-7,KXNBAREB-26MAR21LACDAL,,NBA,John Collins: 7+ rebounds,,John Collins: 7+,John Collins: 7+,binary,finalized,no,binary,True,0.0,0.0,0.51,0.0,0.95,0.05,1.0,0.51,1.9607843137254901,2.0408163265306123,-1.0,1.0408163265306123,11.0,11.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.843749Z,2026-03-21T04:01:21.168983Z,structured,6.5,,,True,"If John Collins records 7+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALMCHRISTIE00-8,KXNBAAST-26MAR21LACDAL,,NBA,Max Christie: 8+ assists,,Max Christie: 8+,Max Christie: 8+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.99,0.01,1.0,0.0,,,,,0.0,0.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.843861Z,2026-03-21T04:01:21.928593Z,structured,7.5,,,True,"If Max Christie records 8+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-LACJCOLLINS20-6,KXNBAREB-26MAR21LACDAL,,NBA,John Collins: 6+ rebounds,,John Collins: 6+,John Collins: 6+,binary,finalized,no,binary,True,0.0,0.0,0.38,0.0,0.12,0.88,1.0,0.38,2.6315789473684212,1.6129032258064517,-1.0,0.6129032258064517,100.0,100.0,0.12,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:54Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.843345Z,2026-03-21T04:01:21.168983Z,structured,5.5,,,True,"If John Collins records 6+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALPWASHINGTON25-4,KXNBAAST-26MAR21LACDAL,,NBA,P.J. Washington: 4+ assists,,P.J. Washington: 4+,P.J. Washington: 4+,binary,finalized,no,binary,True,0.0,0.0,0.14,0.0,0.99,0.01,1.0,0.14,7.142857142857142,1.1627906976744187,-1.0,0.16279069767441867,34.0,34.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.839339Z,2026-03-21T04:01:21.928593Z,structured,3.5,,,True,"If P.J. Washington records 4+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALCFLAGG32-12,KXNBAREB-26MAR21LACDAL,,NBA,Cooper Flagg: 12+ rebounds,,Cooper Flagg: 12+,Cooper Flagg: 12+,binary,finalized,no,binary,True,0.0,0.0,0.09,0.0,0.95,0.05,1.0,0.09,11.11111111111111,1.0989010989010988,-1.0,0.09890109890109877,1.0,1.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.836606Z,2026-03-21T04:01:21.168983Z,structured,11.5,,,True,"If Cooper Flagg records 12+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALPWASHINGTON25-6,KXNBAREB-26MAR21LACDAL,,NBA,P.J. Washington: 6+ rebounds,,P.J. Washington: 6+,P.J. Washington: 6+,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.0,1.0,0.0,1.0,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,386.0,370.0,1.0,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.837295Z,2026-03-21T04:01:21.168983Z,structured,5.5,,,True,"If P.J. Washington records 6+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALPWASHINGTON25-2,KXNBAAST-26MAR21LACDAL,,NBA,P.J. Washington: 2+ assists,,P.J. Washington: 2+,P.J. Washington: 2+,binary,finalized,no,binary,True,0.0,0.0,0.58,0.0,0.99,0.01,1.0,0.58,1.7241379310344829,2.380952380952381,-1.0,1.380952380952381,4.0,4.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.838077Z,2026-03-21T04:01:21.928593Z,structured,1.5,,,True,"If P.J. Washington records 2+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALPWASHINGTON25-8,KXNBAREB-26MAR21LACDAL,,NBA,P.J. Washington: 8+ rebounds,,P.J. Washington: 8+,P.J. Washington: 8+,binary,finalized,no,binary,True,0.0,0.0,0.28,0.0,0.95,0.05,1.0,0.28,3.571428571428571,1.3888888888888888,-1.0,0.38888888888888884,62.0,62.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.839106Z,2026-03-21T04:01:21.168983Z,structured,7.5,,,True,"If P.J. Washington records 8+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALPWASHINGTON25-7,KXNBAREB-26MAR21LACDAL,,NBA,P.J. Washington: 7+ rebounds,,P.J. Washington: 7+,P.J. Washington: 7+,binary,finalized,no,binary,True,0.0,0.0,0.44,0.0,0.95,0.05,1.0,0.44,2.272727272727273,1.7857142857142856,-1.0,0.7857142857142856,84.0,84.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.838637Z,2026-03-21T04:01:21.168983Z,structured,6.5,,,True,"If P.J. Washington records 7+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALPWASHINGTON25-10,KXNBAREB-26MAR21LACDAL,,NBA,P.J. Washington: 10+ rebounds,,P.J. Washington: 10+,P.J. Washington: 10+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.839576Z,2026-03-21T04:01:21.168983Z,structured,9.5,,,True,"If P.J. Washington records 10+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAAST-26MAR21LACDAL-DALPWASHINGTON25-6,KXNBAAST-26MAR21LACDAL,,NBA,P.J. Washington: 6+ assists,,P.J. Washington: 6+,P.J. Washington: 6+,binary,finalized,no,binary,True,0.0,0.0,0.03,0.0,0.99,0.01,1.0,0.03,33.333333333333336,1.0309278350515465,-1.0,0.030927835051546504,42.0,42.0,0.99,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.839768Z,2026-03-21T04:01:21.928593Z,structured,5.5,,,True,"If P.J. Washington records 6+ Assists in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALPWASHINGTON25-12,KXNBAREB-26MAR21LACDAL,,NBA,P.J. Washington: 12+ rebounds,,P.J. Washington: 12+,P.J. Washington: 12+,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.95,0.05,1.0,0.0,,,,,0.0,0.0,0.95,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:53Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.840307Z,2026-03-21T04:01:21.168983Z,structured,11.5,,,True,"If P.J. Washington records 12+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAREB-26MAR21LACDAL-DALCFLAGG32-10,KXNBAREB-26MAR21LACDAL,,NBA,Cooper Flagg: 10+ rebounds,,Cooper Flagg: 10+,Cooper Flagg: 10+,binary,finalized,yes,binary,True,1.0,1.0,0.39,0.0,1.0,0.0,1.0,0.39,2.564102564102564,1.639344262295082,1.5641025641025639,-1.0,998.0,938.0,1.0,1.0,2026-03-21T04:10:00Z,2026-03-22T03:34:52Z,2026-04-05T00:30:00Z,2026-03-22T03:41:00.836308Z,2026-03-21T04:01:21.168983Z,structured,9.5,,,True,"If Cooper Flagg records 10+ Rebounds in the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMBTOTAL-26MAR21HPARK-153,KXNCAAMBTOTAL-26MAR21HPARK,,NCAA,High Point at Arkansas: Total Points,,Over 153.5 points scored,Over 153.5 points scored,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.99,1.0,0.0,0.01,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,44272.0,23595.0,0.010000000000000009,1.0,2026-03-19T23:36:00Z,2026-03-22T03:34:40Z,2026-04-04T17:00:00Z,2026-03-22T03:40:40.85548Z,2026-03-19T23:32:29.218966Z,greater,153.5,,,True,"If High Point and Arkansas collectively score over 153.5 total points in the High Point at Arkansas men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBASTL-26MAR21GSWATL-ATLJJOHNSON1-3,KXNBASTL-26MAR21GSWATL,,NBA,Jalen Johnson: 3+ steals,,Jalen Johnson: 3+,Jalen Johnson: 3+,binary,finalized,scalar,scalar,False,,0.22,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,2026-03-21T07:11:00Z,2026-03-22T03:34:30Z,2026-04-05T00:00:00Z,2026-03-22T03:39:56.737159Z,2026-03-21T07:01:24.087052Z,structured,2.5,,,True,"If Jalen Johnson records 3+ Steals in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBASTL-26MAR21GSWATL-ATLJJOHNSON1-2,KXNBASTL-26MAR21GSWATL,,NBA,Jalen Johnson: 2+ steals,,Jalen Johnson: 2+,Jalen Johnson: 2+,binary,finalized,scalar,scalar,False,,0.46,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,2026-03-21T07:11:00Z,2026-03-22T03:34:30Z,2026-04-05T00:00:00Z,2026-03-22T03:39:56.736758Z,2026-03-21T07:01:24.087052Z,structured,1.5,,,True,"If Jalen Johnson records 2+ Steals in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBASTL-26MAR21GSWATL-ATLJJOHNSON1-1,KXNBASTL-26MAR21GSWATL,,NBA,Jalen Johnson: 1+ steals,,Jalen Johnson: 1+,Jalen Johnson: 1+,binary,finalized,scalar,scalar,False,,0.79,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,2026-03-21T07:11:00Z,2026-03-22T03:34:30Z,2026-04-05T00:00:00Z,2026-03-22T03:39:56.736525Z,2026-03-21T07:01:24.087052Z,structured,0.5,,,True,"If Jalen Johnson records 1+ Steals in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBABLK-26MAR21GSWATL-ATLJJOHNSON1-3,KXNBABLK-26MAR21GSWATL,,NBA,Jalen Johnson: 3+ blocks,,Jalen Johnson: 3+,Jalen Johnson: 3+,binary,finalized,scalar,scalar,False,,0.06,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,2026-03-21T09:06:00Z,2026-03-22T03:33:22Z,2026-04-05T00:00:00Z,2026-03-22T03:39:00.834318Z,2026-03-21T09:02:25.889346Z,structured,2.5,,,True,"If Jalen Johnson records 3+ Blocks in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBABLK-26MAR21GSWATL-ATLJJOHNSON1-1,KXNBABLK-26MAR21GSWATL,,NBA,Jalen Johnson: 1+ blocks,,Jalen Johnson: 1+,Jalen Johnson: 1+,binary,finalized,scalar,scalar,False,,0.46,0.5,0.0,1.0,0.0,1.0,0.5,2.0,2.0,,,1.0,1.0,1.0,1.0,2026-03-21T09:06:00Z,2026-03-22T03:33:22Z,2026-04-05T00:00:00Z,2026-03-22T03:39:00.833819Z,2026-03-21T09:02:15.539164Z,structured,0.5,,,True,"If Jalen Johnson records 1+ Blocks in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBABLK-26MAR21GSWATL-ATLJJOHNSON1-2,KXNBABLK-26MAR21GSWATL,,NBA,Jalen Johnson: 2+ blocks,,Jalen Johnson: 2+,Jalen Johnson: 2+,binary,finalized,scalar,scalar,False,,0.14,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,2026-03-21T09:06:00Z,2026-03-22T03:33:22Z,2026-04-05T00:00:00Z,2026-03-22T03:39:00.833647Z,2026-03-21T09:02:20.714195Z,structured,1.5,,,True,"If Jalen Johnson records 2+ Blocks in the Golden State at Atlanta professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMB1HTOTAL-26MAR21LIBNEV-82,KXNCAAMB1HTOTAL-26MAR21LIBNEV,,NCAA,Liberty vs Nevada: First Half Total?,,Over 82.5 1H points scored,Over 82.5 1H points scored,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-21T10:36:00Z,2026-03-22T03:30:36Z,2026-04-05T01:00:00Z,2026-03-22T03:36:41.088786Z,2026-03-21T10:17:07.786079Z,greater,82.5,,,True,"If the teams in the game collectively score more than 82.5 points in the 1st Half of the Liberty vs Nevada men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMB1HTOTAL-26MAR21LIBNEV-76,KXNCAAMB1HTOTAL-26MAR21LIBNEV,,NCAA,Liberty vs Nevada: First Half Total?,,Over 76.5 1H points scored,Over 76.5 1H points scored,binary,finalized,no,binary,True,0.0,0.0,0.02,0.0,0.01,0.99,1.0,0.02,50.0,1.0204081632653061,-1.0,0.020408163265306145,5.0,5.0,0.01,1.0,2026-03-21T10:36:00Z,2026-03-22T03:30:36Z,2026-04-05T01:00:00Z,2026-03-22T03:36:41.088454Z,2026-03-21T10:17:07.786079Z,greater,76.5,,,True,"If the teams in the game collectively score more than 76.5 points in the 1st Half of the Liberty vs Nevada men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMB1HTOTAL-26MAR21LIBNEV-79,KXNCAAMB1HTOTAL-26MAR21LIBNEV,,NCAA,Liberty vs Nevada: First Half Total?,,Over 79.5 1H points scored,Over 79.5 1H points scored,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,504.0,504.0,0.01,1.0,2026-03-21T10:36:00Z,2026-03-22T03:30:36Z,2026-04-05T01:00:00Z,2026-03-22T03:36:41.088687Z,2026-03-21T10:17:07.786079Z,greater,79.5,,,True,"If the teams in the game collectively score more than 79.5 points in the 1st Half of the Liberty vs Nevada men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMB1HTOTAL-26MAR21LIBNEV-73,KXNCAAMB1HTOTAL-26MAR21LIBNEV,,NCAA,Liberty vs Nevada: First Half Total?,,Over 73.5 1H points scored,Over 73.5 1H points scored,binary,finalized,no,binary,True,0.0,0.0,0.02,0.0,0.01,0.99,1.0,0.02,50.0,1.0204081632653061,-1.0,0.020408163265306145,5.0,5.0,0.01,1.0,2026-03-21T10:36:00Z,2026-03-22T03:30:35Z,2026-04-05T01:00:00Z,2026-03-22T03:36:41.088048Z,2026-03-21T10:17:07.786079Z,greater,73.5,,,True,"If the teams in the game collectively score more than 73.5 points in the 1st Half of the Liberty vs Nevada men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
