ticker,league,end_period_ts,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_close,yes_ask_open,yes_ask_close,volume,open_interest,implied_prob,odds_multiplier_yes,odds_multiplier_no,spread
KXNBATOTAL-26MAR20BOSMEM-225,NBA,1774058400,0.29,0.61,0.23,0.51,0.3996,0.37,0.29,0.51,0.32,0.55,29767.0,27807.0,0.51,1.9607843137254901,2.0408163265306123,0.040000000000000036
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1773982800,0.51,0.51,0.51,0.51,0.51,,0.0,0.49,0.99,0.51,151.0,151.0,0.51,1.9607843137254901,2.0408163265306123,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1773986400,0.51,0.51,0.48,0.51,0.4814,0.51,0.49,0.5,0.51,0.51,1895.0,1857.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1773990000,0.51,0.51,0.5,0.5,0.5006,0.51,0.5,0.48,0.51,0.5,85.0,1937.0,0.5,2.0,2.0,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1773993600,,,,,,0.5,0.48,0.48,0.5,0.5,0.0,1937.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1773997200,0.5,0.51,0.5,0.51,0.5091,0.5,0.48,0.5,0.5,0.51,311.0,1964.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774000800,0.5,0.51,0.5,0.51,0.5087,0.51,0.5,0.5,0.51,0.51,113.0,1979.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774004400,0.5,0.52,0.5,0.52,0.5133,0.51,0.5,0.5,0.51,0.52,27.0,1988.0,0.52,1.923076923076923,2.0833333333333335,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774008000,0.52,0.52,0.5,0.5,0.5036,0.52,0.5,0.5,0.52,0.51,25.0,2010.0,0.5,2.0,2.0,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774011600,0.5,0.53,0.5,0.52,0.5212,0.5,0.5,0.52,0.51,0.53,153.0,2160.0,0.52,1.923076923076923,2.0833333333333335,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774015200,0.52,0.53,0.52,0.53,0.5276,0.52,0.52,0.52,0.53,0.53,675.0,2835.0,0.53,1.8867924528301885,2.127659574468085,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774018800,0.52,0.53,0.52,0.53,0.5297,0.53,0.52,0.52,0.53,0.53,1020.0,3855.0,0.53,1.8867924528301885,2.127659574468085,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774022400,0.53,0.53,0.51,0.51,0.5246,0.53,0.52,0.5,0.53,0.51,312.0,4167.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774026000,0.5,0.51,0.5,0.51,0.5087,0.51,0.5,0.5,0.51,0.51,216.0,4187.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774029600,0.5,0.51,0.49,0.51,0.5031,0.51,0.5,0.5,0.51,0.51,949.0,4988.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774033200,0.51,0.57,0.51,0.56,0.5501,0.51,0.5,0.56,0.51,0.57,27567.0,31903.0,0.56,1.7857142857142856,2.272727272727273,0.009999999999999898
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774036800,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.57,0.57,634.0,32537.0,0.56,1.7857142857142856,2.272727272727273,0.009999999999999898
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774040400,0.56,0.58,0.56,0.56,0.5644,0.56,0.56,0.56,0.57,0.58,640.0,32916.0,0.56,1.7857142857142856,2.272727272727273,0.019999999999999907
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774044000,0.56,0.58,0.56,0.58,0.5605,0.56,0.56,0.57,0.58,0.58,924.0,33659.0,0.58,1.7241379310344829,2.380952380952381,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774047600,0.56,0.56,0.54,0.56,0.5501,0.58,0.57,0.54,0.58,0.56,441.0,33935.0,0.56,1.7857142857142856,2.272727272727273,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774051200,0.56,0.56,0.52,0.54,0.5359,0.56,0.54,0.52,0.56,0.54,63633.0,90641.0,0.54,1.8518518518518516,2.173913043478261,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774054800,0.52,0.56,0.24,0.24,0.4592,0.54,0.52,0.22,0.54,0.25,25824.0,106566.0,0.24,4.166666666666667,1.3157894736842106,0.03
KXNBATOTAL-26MAR20BOSMEM-228,NBA,1774058400,0.22,0.51,0.18,0.38,0.3272,0.24,0.22,0.36,0.25,0.42,22138.0,113888.0,0.38,2.6315789473684212,1.6129032258064517,0.06
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1773982800,,,,,,,0.0,0.43,0.99,0.44,0.0,0.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1773986400,0.43,0.43,0.42,0.42,0.4298,,0.43,0.42,0.44,0.44,117.0,117.0,0.42,2.380952380952381,1.7241379310344827,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1773990000,,,,,,0.42,0.42,0.42,0.44,0.44,0.0,117.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1773997200,,,,,,0.42,0.42,0.41,0.44,0.43,0.0,117.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774000800,,,,,,0.42,0.41,0.42,0.43,0.43,0.0,117.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774004400,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.43,0.44,77.0,194.0,0.43,2.3255813953488373,1.7543859649122806,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774008000,,,,,,0.43,0.42,0.43,0.44,0.44,0.0,194.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774011600,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.45,0.44,0.46,91.0,285.0,0.44,2.272727272727273,1.7857142857142856,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774015200,,,,,,0.44,0.45,0.45,0.46,0.46,0.0,285.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774018800,,,,,,0.44,0.45,0.45,0.46,0.46,0.0,285.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774022400,0.46,0.46,0.42,0.42,0.4548,0.44,0.45,0.42,0.46,0.44,1649.0,1759.0,0.42,2.380952380952381,1.7241379310344827,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774026000,,,,,,0.42,0.42,0.43,0.44,0.44,0.0,1759.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774029600,0.43,0.44,0.43,0.43,0.437,0.42,0.43,0.43,0.44,0.44,61.0,1777.0,0.43,2.3255813953488373,1.7543859649122806,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774033200,0.46,0.5,0.46,0.5,0.4954,0.43,0.43,0.49,0.44,0.5,2041.0,3493.0,0.5,2.0,2.0,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774036800,0.49,0.51,0.49,0.51,0.4959,0.5,0.49,0.5,0.5,0.51,2340.0,4192.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774040400,0.5,0.51,0.5,0.51,0.5025,0.51,0.5,0.5,0.51,0.51,682.0,4874.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774044000,0.5,0.51,0.49,0.51,0.507,0.51,0.5,0.5,0.51,0.51,3859.0,8377.0,0.51,1.9607843137254901,2.0408163265306123,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774047600,0.51,0.51,0.47,0.49,0.4878,0.51,0.5,0.47,0.51,0.49,6683.0,12924.0,0.49,2.0408163265306123,1.9607843137254901,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774051200,0.49,0.49,0.45,0.45,0.4776,0.49,0.47,0.45,0.49,0.46,4726.0,17220.0,0.45,2.2222222222222223,1.8181818181818181,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774054800,0.47,0.54,0.15,0.15,0.3747,0.45,0.45,0.17,0.46,0.19,12911.0,27665.0,0.15,6.666666666666667,1.1764705882352942,0.01999999999999999
KXNBATOTAL-26MAR20BOSMEM-231,NBA,1774058400,0.2,0.39,0.12,0.29,0.2263,0.15,0.17,0.28,0.19,0.31,10570.0,28365.0,0.29,3.4482758620689657,1.4084507042253522,0.02999999999999997
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1773982800,,,,,,,0.0,0.37,0.99,0.42,0.0,0.0,,,,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1773986400,0.36,0.36,0.36,0.36,0.36,,0.37,0.4,0.42,0.41,400.0,400.0,0.36,2.7777777777777777,1.5625,0.009999999999999953
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1773990000,,,,,,0.36,0.4,0.4,0.41,0.41,0.0,400.0,,,,0.009999999999999953
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1773993600,0.4,0.4,0.39,0.39,0.3933,0.36,0.4,0.36,0.41,0.38,3.0,403.0,0.39,2.564102564102564,1.639344262295082,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1773997200,,,,,,0.39,0.36,0.35,0.38,0.37,0.0,403.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774000800,,,,,,0.39,0.35,0.36,0.37,0.37,0.0,403.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774004400,,,,,,0.39,0.36,0.36,0.37,0.41,0.0,403.0,,,,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774008000,0.36,0.36,0.35,0.35,0.351,0.39,0.36,0.36,0.41,0.38,200.0,603.0,0.35,2.857142857142857,1.5384615384615383,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774011600,,,,,,0.35,0.36,0.38,0.38,0.39,0.0,603.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774015200,0.39,0.39,0.39,0.39,0.39,0.35,0.38,0.38,0.39,0.39,49.0,652.0,0.39,2.564102564102564,1.639344262295082,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774018800,,,,,,0.39,0.38,0.38,0.39,0.39,0.0,652.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774022400,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.35,0.39,0.36,279.0,931.0,0.38,2.6315789473684212,1.6129032258064517,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774026000,,,,,,0.38,0.35,0.35,0.36,0.36,0.0,931.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774029600,0.35,0.35,0.35,0.35,0.35,0.38,0.35,0.35,0.36,0.36,15.0,946.0,0.35,2.857142857142857,1.5384615384615383,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774033200,0.37,0.37,0.37,0.37,0.37,0.35,0.35,0.41,0.36,0.43,100.0,945.0,0.37,2.7027027027027026,1.5873015873015872,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774036800,0.42,0.42,0.42,0.42,0.42,0.37,0.41,0.42,0.43,0.43,83.0,1028.0,0.42,2.380952380952381,1.7241379310344827,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774040400,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,85.0,1093.0,0.42,2.380952380952381,1.7241379310344827,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774044000,,,,,,0.42,0.42,0.42,0.43,0.43,0.0,1093.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774047600,0.42,0.42,0.39,0.4,0.4055,0.42,0.42,0.4,0.43,0.42,1319.0,2131.0,0.4,2.5,1.6666666666666667,0.019999999999999962
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774051200,0.39,0.42,0.39,0.41,0.4171,0.4,0.4,0.39,0.42,0.41,4084.0,5606.0,0.41,2.4390243902439024,1.6949152542372878,0.019999999999999962
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774054800,0.39,0.44,0.13,0.14,0.3229,0.41,0.39,0.12,0.41,0.14,10011.0,12867.0,0.14,7.142857142857142,1.1627906976744187,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-234,NBA,1774058400,0.13,0.26,0.1,0.18,0.1738,0.14,0.12,0.18,0.14,0.2,2272.0,13438.0,0.18,5.555555555555555,1.2195121951219512,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1773982800,,,,,,,0.0,0.31,0.99,0.37,0.0,0.0,,,,0.06
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1773986400,,,,,,,0.31,0.3,0.37,0.45,0.0,0.0,,,,0.15000000000000002
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1773990000,,,,,,,0.3,0.3,0.45,0.36,0.0,0.0,,,,0.06
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1773993600,,,,,,,0.3,0.3,0.36,0.36,0.0,0.0,,,,0.06
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1773997200,,,,,,,0.3,0.29,0.36,0.36,0.0,0.0,,,,0.07
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774000800,,,,,,,0.29,0.29,0.36,0.35,0.0,0.0,,,,0.06
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774004400,,,,,,,0.29,0.29,0.35,0.31,0.0,0.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774008000,,,,,,,0.29,0.3,0.31,0.31,0.0,0.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774011600,,,,,,,0.3,0.3,0.31,0.31,0.0,0.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774015200,0.31,0.31,0.31,0.31,0.31,,0.3,0.32,0.31,0.33,84.0,84.0,0.31,3.2258064516129035,1.4492753623188408,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774018800,,,,,,0.31,0.32,0.32,0.33,0.33,0.0,84.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774022400,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.3,0.33,0.34,1.0,85.0,0.32,3.125,1.4705882352941178,0.040000000000000036
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774026000,0.3,0.3,0.3,0.3,0.3,0.32,0.3,0.3,0.34,0.34,1.0,86.0,0.3,3.3333333333333335,1.4285714285714286,0.040000000000000036
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774029600,,,,,,0.3,0.3,0.3,0.34,0.32,0.0,86.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774033200,0.32,0.36,0.32,0.36,0.3524,0.3,0.3,0.35,0.32,0.36,481.0,476.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774036800,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.37,125.0,601.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774040400,,,,,,0.36,0.36,0.36,0.37,0.37,0.0,601.0,,,,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774044000,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.37,0.37,121.0,722.0,0.36,2.7777777777777777,1.5625,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774047600,0.35,0.36,0.35,0.35,0.359,0.36,0.35,0.34,0.37,0.36,913.0,1635.0,0.35,2.857142857142857,1.5384615384615383,0.019999999999999962
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774051200,0.34,0.34,0.32,0.34,0.3348,0.35,0.34,0.33,0.36,0.34,1869.0,3425.0,0.34,2.941176470588235,1.5151515151515154,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774054800,0.33,0.38,0.1,0.1,0.2561,0.34,0.33,0.08,0.34,0.1,8527.0,10823.0,0.1,10.0,1.1111111111111112,0.020000000000000004
KXNBATOTAL-26MAR20BOSMEM-237,NBA,1774058400,0.1,0.17,0.07,0.16,0.0875,0.1,0.08,0.08,0.1,0.14,1347.0,11462.0,0.16,6.25,1.1904761904761905,0.06000000000000001
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1773982800,,,,,,,0.0,0.25,0.99,0.32,0.0,0.0,,,,0.07
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1773986400,,,,,,,0.25,0.24,0.32,0.38,0.0,0.0,,,,0.14
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1773990000,,,,,,,0.24,0.24,0.38,0.38,0.0,0.0,,,,0.14
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1773993600,,,,,,,0.24,0.24,0.38,0.32,0.0,0.0,,,,0.08000000000000002
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1773997200,,,,,,,0.24,0.23,0.32,0.31,0.0,0.0,,,,0.07999999999999999
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774000800,,,,,,,0.23,0.23,0.31,0.3,0.0,0.0,,,,0.06999999999999998
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774004400,,,,,,,0.23,0.23,0.3,0.3,0.0,0.0,,,,0.06999999999999998
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774008000,,,,,,,0.23,0.24,0.3,0.29,0.0,0.0,,,,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774011600,,,,,,,0.24,0.27,0.29,0.3,0.0,0.0,,,,0.02999999999999997
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774015200,,,,,,,0.27,0.27,0.3,0.32,0.0,0.0,,,,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774018800,,,,,,,0.27,0.27,0.32,0.31,0.0,0.0,,,,0.03999999999999998
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774022400,0.26,0.26,0.26,0.26,0.26,,0.27,0.24,0.31,0.29,1.0,1.0,0.26,3.846153846153846,1.3513513513513513,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774026000,0.24,0.24,0.24,0.24,0.24,0.26,0.24,0.24,0.29,0.29,1.0,2.0,0.24,4.166666666666667,1.3157894736842106,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774029600,,,,,,0.24,0.24,0.25,0.29,0.28,0.0,2.0,,,,0.030000000000000027
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774033200,,,,,,0.24,0.25,0.29,0.28,0.32,0.0,2.0,,,,0.030000000000000027
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774036800,0.29,0.29,0.29,0.29,0.29,0.24,0.29,0.29,0.32,0.33,6.0,8.0,0.29,3.4482758620689657,1.4084507042253522,0.040000000000000036
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774040400,,,,,,0.29,0.29,0.29,0.33,0.33,0.0,8.0,,,,0.040000000000000036
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774044000,,,,,,0.29,0.29,0.3,0.33,0.33,0.0,8.0,,,,0.030000000000000027
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774047600,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.27,0.33,0.33,500.0,508.0,0.3,3.3333333333333335,1.4285714285714286,0.06
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774051200,0.33,0.33,0.28,0.28,0.2903,0.3,0.27,0.28,0.33,0.29,512.0,1020.0,0.28,3.571428571428571,1.3888888888888888,0.009999999999999953
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774054800,0.28,0.32,0.1,0.1,0.2401,0.28,0.28,0.07,0.29,0.08,4843.0,4282.0,0.1,10.0,1.1111111111111112,0.009999999999999995
KXNBATOTAL-26MAR20BOSMEM-240,NBA,1774058400,0.07,0.08,0.06,0.08,0.0695,0.1,0.07,0.05,0.08,0.09,737.0,4472.0,0.08,12.5,1.0869565217391304,0.039999999999999994
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1773982800,,,,,,,0.0,0.2,0.99,0.27,0.0,0.0,,,,0.07
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1773986400,,,,,,,0.2,0.18,0.27,0.32,0.0,0.0,,,,0.14
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1773990000,,,,,,,0.18,0.18,0.32,0.26,0.0,0.0,,,,0.08000000000000002
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1773993600,,,,,,,0.18,0.18,0.26,0.26,0.0,0.0,,,,0.08000000000000002
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1773997200,0.18,0.18,0.18,0.18,0.18,,0.18,0.18,0.26,0.25,6.0,6.0,0.18,5.555555555555555,1.2195121951219512,0.07
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774000800,,,,,,0.18,0.18,0.18,0.25,0.23,0.0,6.0,,,,0.05000000000000002
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774004400,,,,,,0.18,0.18,0.18,0.23,0.23,0.0,6.0,,,,0.05000000000000002
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774008000,,,,,,0.18,0.18,0.19,0.23,0.23,0.0,6.0,,,,0.04000000000000001
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774011600,,,,,,0.18,0.19,0.21,0.23,0.24,0.0,6.0,,,,0.03
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774015200,0.22,0.22,0.22,0.22,0.22,0.18,0.21,0.22,0.24,0.24,19.0,25.0,0.22,4.545454545454546,1.282051282051282,0.01999999999999999
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774018800,,,,,,0.22,0.22,0.21,0.24,0.26,0.0,25.0,,,,0.05000000000000002
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774022400,0.21,0.21,0.2,0.2,0.2046,0.22,0.21,0.19,0.26,0.24,231.0,256.0,0.2,5.0,1.25,0.04999999999999999
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774026000,0.19,0.19,0.19,0.19,0.19,0.2,0.19,0.19,0.24,0.23,1.0,257.0,0.19,5.2631578947368425,1.2345679012345678,0.04000000000000001
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774029600,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.23,0.22,1.0,258.0,0.19,5.2631578947368425,1.2345679012345678,0.03
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774033200,0.22,0.26,0.22,0.26,0.2221,0.19,0.19,0.24,0.22,0.25,89.0,347.0,0.26,3.846153846153846,1.3513513513513513,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774036800,,,,,,0.26,0.24,0.24,0.25,0.26,0.0,347.0,,,,0.020000000000000018
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774040400,,,,,,0.26,0.24,0.24,0.26,0.27,0.0,347.0,,,,0.030000000000000027
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774044000,0.25,0.25,0.25,0.25,0.25,0.26,0.24,0.24,0.27,0.27,441.0,783.0,0.25,4.0,1.3333333333333333,0.030000000000000027
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774047600,0.25,0.25,0.22,0.22,0.2382,0.25,0.24,0.22,0.27,0.24,1576.0,2357.0,0.22,4.545454545454546,1.282051282051282,0.01999999999999999
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774051200,0.22,0.22,0.2,0.2,0.2199,0.22,0.22,0.21,0.24,0.22,718.0,3075.0,0.2,5.0,1.25,0.010000000000000009
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774054800,0.21,0.26,0.06,0.06,0.1924,0.2,0.21,0.04,0.22,0.06,14695.0,14897.0,0.06,16.666666666666668,1.0638297872340425,0.019999999999999997
KXNBATOTAL-26MAR20BOSMEM-243,NBA,1774058400,0.06,0.06,0.04,0.04,0.0471,0.06,0.04,0.03,0.06,0.07,2159.0,16205.0,0.04,25.0,1.0416666666666667,0.04000000000000001
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774058400,0.23,0.23,0.23,0.23,0.23,,0.0,0.23,0.99,0.85,3.0,3.0,0.23,4.3478260869565215,1.2987012987012987,0.62
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774062000,,,,,,0.23,0.23,0.25,0.85,0.85,0.0,3.0,,,,0.6
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774065600,,,,,,0.23,0.25,0.23,0.85,0.85,0.0,3.0,,,,0.62
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774069200,0.82,0.82,0.82,0.82,0.82,0.23,0.23,0.78,0.85,0.82,12.0,15.0,0.82,1.2195121951219512,5.5555555555555545,0.039999999999999925
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774076400,,,,,,0.82,0.78,0.76,0.82,0.82,0.0,15.0,,,,0.05999999999999994
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774083600,,,,,,0.82,0.76,0.76,0.82,0.84,0.0,15.0,,,,0.07999999999999996
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774087200,,,,,,0.82,0.76,0.77,0.84,0.84,0.0,15.0,,,,0.06999999999999995
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774090800,0.84,0.84,0.84,0.84,0.84,0.82,0.77,0.76,0.84,0.84,17.0,32.0,0.84,1.1904761904761905,6.249999999999999,0.07999999999999996
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774094400,,,,,,0.84,0.76,0.8,0.84,0.84,0.0,32.0,,,,0.039999999999999925
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774098000,,,,,,0.84,0.8,0.8,0.84,0.85,0.0,32.0,,,,0.04999999999999993
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774101600,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.81,0.85,0.84,5.0,37.0,0.84,1.1904761904761905,6.249999999999999,0.029999999999999916
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774105200,,,,,,0.84,0.81,0.82,0.84,0.84,0.0,37.0,,,,0.020000000000000018
KXNBATOTAL-26MAR21CLENOP-218,NBA,1774108800,0.84,0.84,0.82,0.82,0.8398,0.84,0.82,0.82,0.84,0.85,98.0,134.0,0.82,1.2195121951219512,5.5555555555555545,0.030000000000000027
